111.0,35.0,28.0,78.0,32.0,26.0,32.0,28.0,29.0,29.0,29.0,29.0,34.0,38.0,34.0,38.0,34.0,38.0,38.0,38.0,40.0,34.0,38.0,39.0,38.0,54.0,54.0,54.0,43.0,54.0,43.0,44.0,52.0,53.0,53.0,54.0,54.0,42.0,43.0,53.0,52.0,54.0,54.0,53.0,42.0,53.0,54.0,52.0,43.0,43.0,34.0,20.0,20.0,21.0,22.0,21.0,24.0,25.0,24.0,24.0,25.0,25.0,29.0,32.0,28.0,28.0,33.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,32.0,33.0,33.0,32.0,32.0,32.0,34.0,32.0,32.0,33.0,32.0,34.0,32.0,33.0,32.0,32.0,33.0,32.0,33.0,31.0,32.0,32.0,33.0,31.0,32.0
33.0,20.0,19.0,19.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0,23.0,27.0,27.0,27.0,26.0,28.0,27.0,26.0,27.0,26.0,28.0,27.0,26.0,26.0,32.0,32.0,31.0,31.0,31.0,32.0,32.0,31.0,31.0,31.0,31.0,32.0,31.0,31.0,32.0,31.0,32.0,31.0,31.0,31.0,32.0,34.0,32.0,31.0,31.0,28.0,20.0,18.0,19.0,19.0,19.0,22.0,21.0,20.0,20.0,21.0,21.0,22.0,23.0,22.0,22.0,23.0,22.0,22.0,22.0,22.0,23.0,22.0,23.0,22.0,21.0,22.0,21.0,21.0,22.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,21.0,22.0,21.0,22.0,22.0,22.0,21.0,21.0,22.0,22.0,22.0,21.0,22.0
32.0,22.0,21.0,18.0,19.0,19.0,21.0,19.0,19.0,20.0,19.0,20.0,21.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,21.0,23.0,21.0,22.0,21.0,22.0,22.0,21.0,21.0,21.0,22.0,23.0,21.0,21.0,21.0,22.0,22.0,21.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,21.0,22.0,21.0,31.0,19.0,18.0,18.0,18.0,18.0,20.0,19.0,19.0,19.0,19.0,20.0,21.0,22.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,22.0,21.0,22.0,21.0,21.0,23.0,21.0,21.0,22.0,21.0,22.0,21.0,22.0,21.0,21.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,21.0,21.0,22.0,22.0,21.0,21.0
33.0,19.0,17.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,21.0,22.0,21.0,21.0,22.0,22.0,21.0,21.0,21.0,22.0,22.0,21.0,21.0,21.0,23.0,21.0,21.0,21.0,22.0,22.0,21.0,21.0,22.0,21.0,22.0,21.0,21.0,22.0,21.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,21.0,21.0,31.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,18.0,19.0,19.0,18.0,19.0,19.0,19.0,20.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,22.0,22.0,22.0,21.0,21.0,23.0,21.0,21.0,21.0,22.0,21.0,22.0,21.0,21.0,23.0,21.0,21.0,22.0,21.0,22.0,21.0,21.0,22.0,22.0,21.0
30.0,18.0,18.0,19.0,17.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,18.0,23.0,21.0,22.0,21.0,21.0,22.0,21.0,22.0,21.0,22.0,22.0,21.0,21.0,21.0,22.0,22.0,21.0,22.0,22.0,21.0,22.0,21.0,21.0,23.0,21.0,34.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,18.0,19.0,18.0,20.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,21.0,20.0,18.0,19.0,19.0,19.0,22.0,21.0,22.0,21.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,21.0,21.0,21.0,21.0,23.0,21.0,22.0,21.0,23.0,21.0,21.0
